,Date,Open,High,Low,Close,Volume,WMA,DEMA,ADX.DIp,ADX.DIn,ADX.DX,ADX.ADX,MACD.macd,MACD.signal,CCI,MO,RSI,ATR.tr,ATR.atr,ATR.trueHigh,ATR.trueLow,CLV,CMF,CMO,EMV.emv,EMV.maEMV,MFI,ROC,VHF,SAR,TRIX.TRIX,TRIX.signal,WPR,SNR
49,2012-07-10,824.61,837.67,823.34,837.67,496000000.0,821.54,827.74,30.85,14.78,35.21,22.93,0.936,0.592,108.0,27.01,68.22,14.46,12.36,837.67,823.21,1.0,0.0477,21.67,0.0015,0.000514,65.41,0.0174,0.3702561,809.14,-0.127,-0.196,0.01723,3.27071
50,2012-07-11,834.49,842.1,833.29,840.61,574000000.0,823.86,830.85,31.86,14.01,38.9,24.07,1.025,0.679,125.0,34.1,70.69,8.81,12.1,842.1,833.29,0.662,0.0817,40.58,0.0011,0.00047,71.41,0.0035,0.386007,811.48,-0.103,-0.195,0.03082,2.64742
51,2012-07-12,836.13,838.29,828.6,828.66,466000000.0,824.88,831.33,29.6,15.79,30.43,24.52,0.967,0.736,75.2,26.94,55.2,12.01,12.1,840.61,828.6,-0.988,0.131,30.05,-0.000883,0.000246,73.9,-0.0143,0.3998211,814.54,-0.0786,-0.192,0.27965,1.25214
52,2012-07-13,829.53,843.68,829.53,841.59,449000000.0,827.0,834.03,30.15,14.41,35.31,25.29,1.035,0.796,99.7,29.03,63.83,15.02,12.31,843.68,828.66,0.705,0.146,44.28,0.000996,0.000292,73.2,0.0155,0.3651605,817.3,-0.0531,-0.186,0.0421,2.26283
53,2012-07-16,843.33,848.33,840.48,843.8,552000000.0,829.2,836.72,31.51,13.74,39.28,26.29,1.098,0.857,117.0,33.92,64.24,7.85,11.99,848.33,840.48,-0.154,0.199,43.94,0.00111,0.000342,78.7,0.00262,0.4015966,820.46,-0.0273,-0.179,0.09826,1.4129
54,2012-07-17,850.34,852.27,847.69,851.44,817000000.0,831.96,840.37,32.28,13.03,42.49,27.45,1.207,0.927,133.0,34.54,68.33,8.47,11.74,852.27,843.8,0.638,0.169,41.91,0.000313,0.000365,79.4,0.00901,0.4091323,824.37,-0.00238,-0.17,0.01766,1.50174
55,2012-07-18,849.29,851.39,843.38,846.8,799000000.0,834.12,842.61,30.66,15.06,34.13,27.93,1.234,0.988,106.0,30.12,62.07,8.06,11.47,851.44,843.38,-0.146,0.141,32.83,-0.00026,0.000361,70.59,-0.00546,0.2987848,828.83,0.0212,-0.158,0.14437,1.48766
56,2012-07-19,853.39,853.64,838.53,840.77,994000000.0,835.55,843.4,27.84,16.63,25.22,27.73,1.183,1.027,85.8,35.88,54.67,15.11,11.73,853.64,838.53,-0.704,0.1,25.01,-0.000198,0.000309,60.1,-0.00715,0.3371615,832.58,0.0432,-0.146,0.39969,0.40583
57,2012-07-20,843.54,845.5,834.19,836.99,566000000.0,836.46,843.33,25.92,18.13,17.69,27.02,1.093,1.04,54.6,36.92,50.14,11.31,11.7,845.5,834.19,-0.505,0.0165,9.96,-0.00125,0.00027,53.74,-0.00451,0.3351615,834.19,0.0644,-0.131,0.53936,0.26809
58,2012-07-23,820.99,825.41,817.16,818.43,590000000.0,835.42,839.85,22.93,25.94,6.15,25.53,0.833,0.999,-63.5,22.75,35.08,19.83,12.28,836.99,817.16,-0.692,0.0396,-14.9,-0.00259,-0.000185,46.87,-0.0224,0.3101502,853.64,0.0848,-0.115,0.96519,0.39109
59,2012-07-24,817.53,823.96,815.93,819.59,521000000.0,834.39,837.01,21.83,25.43,7.61,24.25,0.631,0.925,-85.4,21.08,35.79,8.03,11.98,823.96,815.93,-0.0884,0.0278,-10.38,-0.000206,-0.00033,48.77,0.00142,0.3160923,853.64,0.104,-0.0983,0.90294,1.53183
60,2012-07-25,818.42,821.06,812.57,820.13,602000000.0,833.31,834.64,20.71,26.16,11.64,23.35,0.47,0.834,-112.0,10.38,35.98,8.49,11.73,821.06,812.57,0.781,0.0303,-16.06,-0.000441,-0.000281,41.26,0.000659,0.3342635,852.13,0.123,-0.0802,0.81592,1.78528
61,2012-07-26,824.12,826.23,808.42,808.79,639000000.0,831.09,830.5,21.58,23.43,4.11,21.97,0.229,0.713,-141.0,-5.23,28.46,17.81,12.16,826.23,808.42,-0.958,-0.0275,-23.09,0.000142,-0.000376,34.32,-0.0139,0.3188522,849.76,0.14,-0.0611,0.99182,1.64141
62,2012-07-27,821.21,821.64,808.9,812.36,744000000.0,829.24,827.56,19.95,21.67,4.11,20.7,0.072,0.585,-137.0,-2.02,33.15,12.85,12.21,821.64,808.79,-0.457,0.00784,-10.66,-0.000352,-0.000538,33.13,0.0044,0.3248183,846.45,0.154,-0.0414,0.91287,2.39986
63,2012-07-30,816.32,824.48,815.85,824.48,418000000.0,828.56,827.22,20.2,20.13,0.18,19.23,0.066,0.481,-75.6,-2.92,46.91,12.12,12.21,824.48,812.36,1.0,0.00934,-13.27,0.00101,-0.000461,32.49,0.0148,0.3051253,843.41,0.165,-0.0215,0.64485,1.587
64,2012-07-31,828.66,829.16,820.84,828.67,704000000.0,828.29,827.68,22.0,19.13,6.98,18.36,0.1,0.405,-36.8,-5.81,50.98,8.32,11.93,829.16,820.84,0.882,0.018,-11.86,0.000571,-0.000368,33.4,0.00507,0.3174157,840.61,0.173,-0.00171,0.55219,1.93154
65,2012-08-01,826.78,830.29,824.39,829.1,776000000.0,828.09,828.14,21.89,18.43,8.6,17.66,0.13,0.35,-22.4,-1.38,51.96,5.9,11.5,830.29,824.39,0.597,0.0869,0.49,0.000178,-0.000326,40.71,0.000519,0.3234033,838.03,0.177,0.0175,0.54268,1.5804
66,2012-08-03,823.69,826.99,816.83,825.47,912000000.0,827.54,827.86,20.23,21.7,3.51,16.65,0.117,0.303,-52.2,-10.68,47.88,12.27,11.55,829.1,816.83,0.701,0.0824,-20.19,-0.000605,-0.000255,34.1,-0.00439,0.3247425,835.67,0.178,0.0359,0.62295,1.35318
67,2012-08-06,832.44,834.92,828.51,833.52,618000000.0,827.82,829.08,24.0,20.42,8.07,16.03,0.183,0.279,13.0,-0.42,57.42,9.45,11.4,834.92,825.47,0.563,0.1,-12.0,0.00102,0.000146,34.49,0.0097,0.2723709,834.92,0.176,0.0532,0.44494,0.31202
68,2012-08-07,836.09,836.84,831.55,832.96,593000000.0,828.04,830.01,24.43,19.71,10.67,15.65,0.227,0.269,20.6,9.75,57.81,5.29,10.97,836.84,831.55,-0.467,0.105,-23.51,0.000221,0.000194,32.83,-0.000672,0.2716348,808.42,0.174,0.0693,0.45732,1.37883
69,2012-08-08,836.79,839.53,834.71,835.75,1270000000.0,828.49,831.31,25.15,18.85,14.34,15.56,0.286,0.272,39.2,-1.92,63.12,6.57,10.65,839.53,832.96,-0.568,0.00903,-14.4,0.000111,0.000255,44.19,0.00334,0.2560734,808.42,0.172,0.0842,0.39562,1.59351
70,2012-08-09,840.39,843.39,833.79,839.25,1070000000.0,829.27,833.04,26.13,17.62,19.44,15.84,0.362,0.29,54.3,-1.36,69.65,9.6,10.58,843.39,833.79,0.138,-0.0078,-2.05,0.000132,0.000254,54.71,0.00418,0.2515996,809.66,0.167,0.0978,0.16855,1.89551
71,2012-08-10,838.26,841.5,833.82,841.5,481000000.0,830.28,834.93,24.75,16.69,19.44,16.09,0.44,0.32,51.0,12.84,75.18,7.68,10.37,841.5,833.82,1.0,0.0589,6.2,-0.000148,0.000277,60.09,0.00268,0.2676373,811.69,0.162,0.11,0.05405,3.32205
72,2012-08-14,845.42,848.99,840.78,848.99,608000000.0,831.94,837.89,28.56,15.73,28.96,17.01,0.566,0.369,94.7,7.4,84.51,8.21,10.22,848.99,840.78,1.0,0.0787,49.59,0.000976,0.000273,66.11,0.00886,0.2669894,813.59,0.156,0.12,0.0,3.78304
73,2012-08-15,845.54,848.89,841.48,848.75,621000000.0,833.54,840.37,27.03,14.89,28.96,17.87,0.657,0.427,93.9,4.95,85.18,7.51,10.02,848.99,841.48,0.962,0.126,48.04,3.58e-05,0.000213,71.62,-0.000283,0.2730511,816.42,0.149,0.129,0.00592,2.56407
74,2012-08-16,849.85,851.22,845.18,845.18,759000000.0,834.78,841.83,27.55,14.23,31.87,18.87,0.685,0.479,102.0,-6.26,75.62,6.04,9.74,851.22,845.18,-1.0,0.0369,39.31,0.00024,0.00022,77.92,-0.00422,0.276558,819.03,0.141,0.136,0.14112,1.80974
75,2012-08-17,849.45,849.46,840.87,843.73,665000000.0,835.91,842.8,25.8,16.52,21.93,19.08,0.686,0.52,87.0,-3.07,72.68,8.59,9.66,849.46,840.87,-0.334,0.0298,64.9,-0.000392,0.000244,77.55,-0.00172,0.2778495,822.25,0.133,0.142,0.17698,1.61308
76,2012-08-20,842.03,847.76,838.96,846.85,391000000.0,837.35,844.16,24.11,16.86,17.7,18.99,0.709,0.558,85.7,6.08,75.62,8.8,9.6,847.76,838.96,0.793,0.106,64.6,-0.000406,8.54e-05,80.13,0.00369,0.2914787,825.14,0.125,0.146,0.12355,2.36436
77,2012-08-21,845.25,850.84,844.77,848.17,769000000.0,838.89,845.54,25.34,16.07,22.38,19.23,0.73,0.592,101.0,11.18,76.7,6.07,9.34,850.84,844.77,0.12,0.132,55.62,0.000351,9.98e-05,80.85,0.00156,0.3184507,827.75,0.115,0.148,0.08869,1.67517
78,2012-08-22,846.25,849.58,844.86,848.83,663000000.0,840.43,846.81,24.39,15.47,22.38,19.45,0.745,0.623,91.1,30.4,77.4,4.72,9.01,849.58,844.86,0.682,0.193,51.61,-4.16e-05,8.29e-05,74.23,0.000778,0.3236473,830.1,0.106,0.15,0.0695,1.90223
79,2012-08-23,850.2,855.64,849.3,852.17,763000000.0,842.15,848.48,27.94,14.62,31.29,20.3,0.78,0.654,110.0,32.58,81.33,6.81,8.86,855.64,848.83,-0.0946,0.188,54.97,0.000436,0.000117,74.26,0.00393,0.3601556,832.21,0.0966,0.149,0.08941,2.00499
80,2012-08-24,847.31,851.26,845.71,850.6,837000000.0,843.57,849.59,26.46,16.8,22.33,20.44,0.783,0.68,83.0,30.47,75.39,6.46,8.68,852.17,845.71,0.762,0.197,62.97,-0.000264,0.000104,74.6,-0.00184,0.3943215,835.02,0.0876,0.147,0.18577,1.41581
81,2012-08-27,852.16,853.93,846.66,846.66,549000000.0,844.47,849.79,27.08,15.78,26.36,20.87,0.739,0.692,77.3,37.87,60.69,7.27,8.58,853.93,846.66,-1.0,0.202,36.7,0.00024,2.2e-05,68.96,-0.00464,0.388706,837.5,0.0797,0.144,0.37277,0.64972
82,2012-08-28,846.94,850.84,845.44,845.55,837000000.0,845.08,849.73,25.83,16.1,23.21,21.03,0.686,0.691,58.7,33.19,56.34,5.4,8.36,850.84,845.44,-0.959,0.169,34.64,-0.000139,2.61e-06,61.57,-0.00131,0.4107873,839.67,0.0727,0.14,0.46178,0.44747
83,2012-08-29,845.34,847.96,834.88,834.88,874000000.0,844.51,847.71,23.05,23.04,0.02,19.53,0.536,0.66,-16.2,10.4,34.09,13.08,8.69,847.96,834.88,-1.0,0.076,-1.97,-0.00101,-0.000136,51.28,-0.0127,0.3903124,855.64,0.0668,0.135,0.95011,1.68592
84,2012-08-30,831.61,832.38,825.35,830.52,906000000.0,843.48,845.14,21.26,29.03,15.45,19.24,0.37,0.602,-112.0,1.85,28.04,9.53,8.75,834.88,825.35,0.471,0.062,-19.36,-0.000974,-0.000201,41.27,-0.00524,0.3957757,855.64,0.0622,0.13,0.82932,1.75416
85,2012-08-31,829.25,840.32,827.67,840.32,1060000000.0,843.38,844.69,25.41,26.12,1.38,17.97,0.33,0.547,-55.4,11.22,46.94,12.65,9.03,840.32,827.67,1.0,0.1,-2.24,0.000612,-8.74e-05,44.53,0.0117,0.3767653,854.43,0.0586,0.124,0.50578,0.38809
86,2012-09-03,842.89,849.05,840.97,846.27,860000000.0,843.78,845.36,30.57,24.32,11.4,17.5,0.35,0.508,32.9,20.8,54.52,8.73,9.01,849.05,840.32,0.312,0.0759,-5.32,0.00103,-1.14e-05,45.85,0.00706,0.4189141,853.27,0.0566,0.118,0.30934,0.06605
87,2012-09-04,849.88,850.56,843.01,846.46,943000000.0,844.11,845.95,29.93,22.84,13.44,17.21,0.364,0.479,43.3,12.94,54.18,7.55,8.91,850.56,843.01,-0.0861,0.0467,-4.49,0.000142,8.98e-06,47.46,0.000224,0.4225503,852.15,0.0555,0.112,0.30307,0.19751
88,2012-09-05,841.76,847.19,841.01,843.17,889000000.0,844.06,845.84,28.42,23.33,9.84,16.68,0.34,0.451,-1.43,10.21,48.44,6.18,8.71,847.19,841.01,-0.301,0.0464,-3.96,-0.000187,-6.02e-05,39.99,-0.00389,0.4124017,851.08,0.0546,0.106,0.41169,0.67301
89,2012-09-06,846.09,852.8,845.58,850.5,920000000.0,844.67,847.05,30.76,21.5,17.72,16.75,0.386,0.438,83.0,14.75,58.59,9.63,8.78,852.8,843.17,0.363,0.116,11.95,0.000399,1.35e-05,47.29,0.00866,0.4230247,825.35,0.0543,0.1,0.16969,0.19573
90,2012-09-07,858.49,859.74,851.95,851.95,1060000000.0,845.34,848.34,34.08,19.89,26.3,17.44,0.432,0.437,152.0,12.7,60.1,9.24,8.81,859.74,850.5,-1.0,0.0377,9.28,0.000489,4.12e-05,53.57,0.0017,0.4050014,825.35,0.0548,0.0944,0.22652,0.15693
91,2012-09-10,854.56,858.27,854.17,855.12,790000000.0,846.25,850.01,32.3,18.85,26.3,18.07,0.492,0.448,162.0,13.62,64.24,6.32,8.63,858.27,851.95,-0.537,-0.0205,12.23,1.95e-05,5.88e-05,53.68,0.00371,0.4316033,826.73,0.0554,0.089,0.13434,1.01021
92,2012-09-11,854.59,856.43,850.17,852.8,1390000000.0,846.87,850.99,30.59,21.23,18.07,18.07,0.512,0.461,104.0,3.81,59.76,6.26,8.46,856.43,850.17,-0.16,-0.0697,6.79,-0.000132,0.000156,50.56,-0.00272,0.439877,828.05,0.0564,0.0841,0.2018,0.88815
93,2012-09-12,858.15,862.15,856.0,862.15,926000000.0,848.37,853.51,32.99,19.56,25.54,18.6,0.609,0.49,180.0,13.4,71.42,9.35,8.53,862.15,852.8,1.0,-0.049,15.47,0.000384,0.000307,51.22,0.0109,0.4256598,829.31,0.0579,0.0795,0.0,3.29277
94,2012-09-13,863.31,863.43,856.88,860.36,1310000000.0,849.63,855.33,32.24,18.47,27.14,19.21,0.661,0.525,154.0,15.18,68.76,6.55,8.38,863.43,856.88,0.0626,0.000863,15.08,5.4e-05,0.000245,59.31,-0.00208,0.3639492,831.28,0.0604,0.0755,0.08062,3.68005
95,2012-09-14,872.85,877.34,869.82,874.81,1400000000.0,852.2,859.49,38.93,15.98,41.79,20.83,0.83,0.586,252.0,31.08,81.06,16.98,9.0,877.34,860.36,0.327,0.0383,37.42,0.000721,0.00021,65.74,0.0167,0.4682518,833.86,0.0638,0.072,0.04866,3.83404
96,2012-09-17,875.76,879.4,872.67,876.61,927000000.0,854.79,863.35,38.48,15.11,43.6,22.45,0.968,0.662,213.0,29.76,83.48,6.73,8.84,879.4,872.67,0.171,0.0291,40.91,0.000178,0.000214,71.86,0.00206,0.4814287,838.2,0.0681,0.0692,0.05162,3.45985
97,2012-09-18,872.93,876.81,868.5,870.49,624000000.0,856.66,865.53,35.88,17.48,34.49,23.31,1.007,0.731,148.0,22.32,71.39,8.31,8.8,876.81,868.5,-0.521,0.00677,49.89,-0.00045,0.000185,73.0,-0.00701,0.4675606,843.15,0.0728,0.067,0.16485,2.75471
98,2012-09-19,871.04,880.25,870.93,879.92,1020000000.0,859.32,869.06,35.83,16.1,37.98,24.36,1.114,0.808,154.0,31.09,77.7,9.76,8.87,880.25,870.49,0.929,0.0329,64.63,0.000268,0.00017,79.52,0.0108,0.4517403,847.5,0.0775,0.0656,0.00628,4.1634
99,2012-09-20,876.74,879.99,871.9,877.22,1000000000.0,861.57,871.57,33.48,15.05,37.98,25.33,1.159,0.878,127.0,25.05,71.76,8.09,8.81,879.99,871.9,0.315,0.0527,53.22,2.87e-05,0.000119,72.26,-0.00307,0.4500738,852.08,0.0819,0.0649,0.07714,3.05259
100,2012-09-21,879.06,881.12,875.82,878.85,1010000000.0,863.86,873.96,32.95,14.38,39.22,26.32,1.196,0.941,120.0,28.25,72.45,5.3,8.56,881.12,875.82,0.143,0.0267,50.11,0.000133,0.000132,72.62,0.00186,0.480279,856.03,0.0859,0.0648,0.05659,3.19937
101,2012-09-24,875.96,879.56,873.45,876.6,1650000000.0,865.8,875.56,31.23,15.65,33.23,26.82,1.19,0.991,95.2,29.94,67.22,6.11,8.39,879.56,873.45,0.0311,0.0547,44.93,-7.28e-05,0.000138,62.79,-0.00256,0.472107,860.04,0.0892,0.0653,0.11269,2.62652
102,2012-09-25,878.59,880.07,875.59,878.03,1300000000.0,867.73,877.14,30.45,15.04,33.89,27.32,1.184,1.03,90.9,32.48,68.47,4.48,8.11,880.07,875.59,0.0893,0.0975,53.45,4.57e-05,0.000101,69.52,0.00163,0.4808173,863.41,0.0919,0.0662,0.08694,3.23118
103,2012-09-26,873.92,875.69,866.03,868.98,1750000000.0,868.65,876.79,27.34,21.64,11.62,26.2,1.083,1.04,48.0,34.1,50.67,12.0,8.39,878.03,866.03,-0.389,0.102,27.61,-0.000385,5.19e-05,60.29,-0.0104,0.4512501,866.03,0.0948,0.0676,0.39225,0.83015
104,2012-09-27,870.5,880.37,870.05,876.67,953000000.0,870.14,877.84,28.64,19.59,18.75,25.67,1.062,1.045,68.0,46.15,59.58,11.39,8.6,880.37,868.98,0.283,0.095,33.78,0.000471,2.41e-05,60.08,0.00881,0.4351592,866.03,0.0982,0.0694,0.14378,1.909
105,2012-09-28,884.4,887.86,882.1,886.58,938000000.0,872.35,880.48,32.12,17.81,28.66,25.88,1.125,1.061,111.0,46.26,68.14,11.19,8.78,887.86,876.67,0.556,0.0707,39.36,0.0006,7.09e-05,60.52,0.0112,0.4571115,868.44,0.102,0.0716,0.03396,1.33623
106,2012-10-01,882.98,887.89,881.68,884.21,594000000.0,874.11,882.27,30.46,17.24,27.72,26.01,1.138,1.076,99.1,37.94,63.94,6.21,8.6,887.89,881.68,-0.185,0.0539,39.28,-2.04e-05,0.000119,63.49,-0.00268,0.4516828,871.94,0.105,0.074,0.1154,0.88904
107,2012-10-02,887.69,890.11,884.53,887.5,645000000.0,876.01,884.34,30.82,16.38,30.6,26.34,1.166,1.094,110.0,41.04,66.61,5.9,8.41,890.11,884.21,0.0645,0.0605,34.3,0.000219,0.000113,62.87,0.00371,0.4678853,875.13,0.109,0.0767,0.07854,2.05344
108,2012-10-03,888.82,891.0,884.37,887.49,842000000.0,877.71,886.07,29.83,15.44,31.78,26.73,1.173,1.11,109.0,44.32,66.6,6.63,8.28,891.0,884.37,-0.0588,0.0709,37.61,2.87e-05,0.000113,61.78,-1.13e-05,0.4797223,878.43,0.113,0.0796,0.14057,0.93246
109,2012-10-04,887.85,892.63,885.82,886.98,1120000000.0,879.15,887.41,29.48,14.52,33.99,27.25,1.161,1.12,111.0,36.48,65.69,6.81,8.18,892.63,885.82,-0.659,0.0198,20.91,9.36e-05,0.000109,61.09,-0.000575,0.5042722,881.44,0.118,0.0828,0.21241,1.22191
110,2012-10-05,890.16,892.45,887.74,889.77,858000000.0,880.69,889.0,28.04,13.81,33.99,27.73,1.163,1.129,119.0,37.82,69.76,5.47,7.98,892.45,886.98,-0.138,0.0647,22.24,4.78e-05,0.000122,60.94,0.00314,0.4980015,884.35,0.122,0.0862,0.10752,1.41163
111,2012-10-08,886.82,888.13,880.22,883.05,754000000.0,881.4,889.09,25.67,19.28,14.21,26.76,1.091,1.121,64.0,27.93,55.61,9.55,8.09,889.77,880.22,-0.284,0.0748,21.01,-0.000621,4.83e-05,60.35,-0.00758,0.5130004,892.63,0.127,0.0897,0.36015,0.81469
112,2012-10-09,887.85,890.82,874.48,874.48,801000000.0,881.16,887.56,22.22,21.41,1.85,24.98,0.944,1.086,19.3,21.68,41.89,16.34,8.68,890.82,874.48,-1.0,0.0486,-9.23,-0.000311,5.64e-05,54.12,-0.00975,0.4799054,892.63,0.131,0.0935,0.68233,0.40528
113,2012-10-10,869.86,875.84,869.86,872.13,1030000000.0,880.6,885.76,21.1,24.22,6.88,23.69,0.797,1.028,-71.1,9.98,38.39,5.98,8.49,875.84,869.86,-0.241,-0.00878,-8.69,-0.000569,-5.91e-05,54.02,-0.00269,0.4038777,891.9,0.136,0.0974,0.77068,0.3714
114,2012-10-11,872.83,877.42,865.81,877.16,1350000000.0,880.47,885.08,19.1,25.24,13.85,22.99,0.718,0.966,-75.8,16.8,46.89,11.61,8.71,877.42,865.81,0.955,0.05,-2.73,-0.000106,-0.000138,55.07,0.00575,0.4064887,890.58,0.141,0.101,0.57681,0.05572
115,2012-10-12,879.68,882.96,878.15,879.31,844000000.0,880.46,884.83,22.82,24.01,2.54,21.53,0.667,0.906,5.83,4.5,50.21,5.8,8.51,882.96,877.16,-0.518,0.00663,4.38,0.00051,-7.87e-05,64.39,0.00245,0.4003102,888.6,0.144,0.105,0.49664,0.85581
116,2012-10-15,875.45,877.83,869.94,874.48,561000000.0,879.98,883.71,21.04,28.98,15.88,21.12,0.577,0.84,-71.9,-2.13,42.76,9.37,8.57,879.31,869.94,0.151,0.00301,-5.44,-0.000938,-0.000207,58.09,-0.00551,0.360564,886.78,0.147,0.109,0.67673,1.13371
117,2012-10-16,878.28,879.26,871.13,871.78,865000000.0,879.24,882.22,20.8,27.01,12.98,20.54,0.474,0.767,-75.1,1.29,38.99,8.13,8.54,879.26,871.13,-0.84,-0.0172,4.75,0.000123,-0.000197,62.25,-0.00309,0.337359,885.1,0.149,0.113,0.7774,1.84136
118,2012-10-17,875.67,881.93,873.31,881.67,1140000000.0,879.44,882.69,21.26,24.74,7.57,19.62,0.479,0.709,-11.2,1.75,54.61,10.15,8.65,881.93,871.78,0.94,-0.0109,8.18,0.000183,-0.000187,62.83,0.0113,0.3161579,883.56,0.151,0.117,0.40865,0.66908
119,2012-10-18,885.64,889.78,882.0,889.29,1250000000.0,880.36,884.46,26.34,23.08,6.6,18.69,0.546,0.677,86.2,12.07,62.87,8.11,8.61,889.78,881.67,0.874,0.0276,4.61,0.000515,-0.000135,63.76,0.00861,0.306018,865.81,0.152,0.12,0.12453,0.26737
120,2012-10-19,889.3,891.39,885.82,886.76,1310000000.0,880.98,885.48,26.46,21.99,9.24,18.01,0.569,0.655,86.9,7.91,58.63,5.57,8.4,891.39,885.82,-0.662,-0.0221,4.32,0.000115,-5.3e-05,70.18,-0.00285,0.263601,865.81,0.153,0.124,0.21887,0.36123
121,2012-10-22,881.98,888.71,880.92,887.97,537000000.0,881.68,886.56,24.7,24.71,0.02,16.73,0.591,0.642,55.2,11.37,60.04,7.79,8.35,888.71,880.92,0.81,-0.00362,0.83,-0.00055,-7.95e-05,65.86,0.00136,0.2732763,866.83,0.155,0.127,0.17375,0.59432
122,2012-10-24,882.76,885.45,873.21,875.64,1210000000.0,881.15,885.21,21.74,28.01,12.58,16.43,0.491,0.612,-38.2,-2.39,42.43,14.76,8.81,887.97,873.21,-0.603,-0.0473,-17.12,-0.000555,-7.8e-05,57.91,-0.014,0.1897284,867.82,0.155,0.13,0.63348,0.12995
123,2012-10-25,873.97,878.93,868.34,877.61,717000000.0,880.82,884.38,19.9,29.53,19.47,16.65,0.424,0.574,-82.2,8.63,45.11,10.59,8.94,878.93,868.34,0.751,0.0166,-13.26,-0.000841,-0.00016,51.19,0.00225,0.2081006,868.34,0.155,0.133,0.55706,0.60267
124,2012-10-26,873.8,874.99,859.29,866.98,750000000.0,879.43,881.71,17.19,32.23,30.43,17.63,0.27,0.514,-162.0,-9.69,34.16,18.32,9.61,877.61,859.29,-0.0204,0.001,-29.02,-0.00136,-0.000367,45.07,-0.0122,0.242103,891.39,0.154,0.136,0.76044,1.01641
125,2012-10-29,866.74,868.23,861.56,865.65,611000000.0,877.96,879.15,16.32,30.6,30.43,18.55,0.135,0.438,-160.0,-20.93,32.83,6.67,9.4,868.23,861.56,0.226,-0.0205,-23.79,-0.000245,-0.00029,45.62,-0.00154,0.2508276,891.39,0.151,0.138,0.80187,1.411
126,2012-10-30,867.01,876.66,865.72,876.66,473000000.0,877.65,878.93,21.3,28.07,13.71,18.2,0.127,0.376,-68.1,-7.55,48.96,11.01,9.51,876.66,865.65,1.0,0.0124,2.88,0.00146,-0.000142,50.53,0.0126,0.247881,890.11,0.147,0.14,0.45888,0.22213
127,2012-10-31,876.21,880.38,874.39,879.06,647000000.0,877.59,879.16,23.19,26.77,7.18,17.41,0.141,0.329,-11.9,-8.44,51.33,5.99,9.26,880.38,874.39,0.559,0.0305,9.16,0.000574,-9.89e-05,57.36,0.00273,0.2484352,888.87,0.142,0.142,0.38411,0.77188
128,2012-11-01,877.29,880.99,874.93,877.71,705000000.0,877.45,879.11,22.56,25.49,6.1,16.61,0.139,0.291,-7.81,-9.78,49.14,6.06,9.03,880.99,874.93,-0.0825,0.0302,0.76,4.94e-05,-0.000151,48.96,-0.00154,0.2489546,887.69,0.136,0.143,0.42617,0.43543
129,2012-11-02,884.81,887.15,882.37,883.54,1100000000.0,877.91,880.11,25.74,23.59,4.34,15.73,0.188,0.27,75.6,-3.44,56.72,9.44,9.06,887.15,877.71,-0.51,0.0404,5.59,0.000295,-0.000131,50.08,0.00662,0.2424727,887.15,0.129,0.144,0.24455,0.62986
130,2012-11-05,883.62,886.73,880.66,883.43,660000000.0,878.38,880.94,24.47,23.82,1.36,14.7,0.224,0.261,75.1,-6.34,57.05,6.07,8.85,886.73,880.66,-0.0873,0.0443,12.62,-9.79e-05,-8.04e-05,49.64,-0.000125,0.244823,887.15,0.121,0.144,0.24798,0.37742
131,2012-11-06,884.21,888.42,876.61,878.72,609000000.0,878.43,880.78,22.2,24.79,5.53,14.05,0.206,0.25,46.4,-4.33,49.52,11.81,9.06,888.42,876.61,-0.643,0.0344,9.52,-0.000229,-4.41e-05,50.7,-0.00535,0.2528823,859.29,0.112,0.143,0.3947,1.01406
132,2012-11-07,881.6,882.7,875.4,877.02,1040000000.0,878.33,880.33,20.9,24.31,7.55,13.58,0.175,0.235,8.03,2.54,46.94,7.3,8.93,882.7,875.4,-0.556,0.0467,-7.18,-0.000243,2.23e-05,41.33,-0.00194,0.2649186,859.29,0.103,0.142,0.44766,0.15437
133,2012-11-08,868.58,873.02,866.42,872.18,955000000.0,877.77,879.05,19.15,29.37,21.05,14.12,0.104,0.209,-96.9,0.05,40.09,10.6,9.05,877.02,866.42,0.745,0.102,-27.62,-0.000645,0.000102,31.34,-0.00553,0.2760391,860.46,0.0939,0.14,0.59844,0.59634
134,2012-11-09,871.7,877.28,869.5,873.17,774000000.0,877.29,878.13,21.36,27.54,12.65,14.01,0.056,0.178,-59.1,-3.99,42.75,7.78,8.96,877.28,869.5,-0.0566,0.0262,-22.5,0.000369,0.00017,27.8,0.00113,0.2792295,861.57,0.0844,0.137,0.52821,0.68984
135,2012-11-12,875.24,877.55,872.08,876.3,897000000.0,877.14,877.89,20.62,26.31,12.12,13.88,0.047,0.152,-28.7,-3.01,50.39,5.47,8.71,877.55,872.08,0.543,0.0811,-18.72,8.69e-05,1.77e-05,34.96,0.00358,0.2796042,862.65,0.0752,0.133,0.41607,1.2351
136,2012-11-13,873.47,874.48,867.59,871.41,1270000000.0,876.53,876.79,19.15,28.11,18.96,14.24,-0.006,0.12,-80.1,-3.07,42.91,8.71,8.71,876.3,867.59,0.109,0.0809,-7.71,-0.000205,-6.88e-05,34.8,-0.0056,0.268611,863.68,0.0664,0.129,0.58393,0.60824
